N,c1,c2,c3,liar_caught
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,5,11,5,false
21,11,5,5,false
21,5,5,11,false
21,5,11,5,false
21,11,5,5,false
21,5,5,11,false
21,5,11,5,false
21,11,5,5,false
21,5,5,11,false
21,5,11,5,false
21,11,5,5,false
21,5,5,11,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,4,13,4,false
21,13,4,4,false
21,4,4,13,true
21,4,13,4,false
21,13,4,4,false
21,4,4,13,true
21,4,13,4,false
21,13,4,4,false
21,4,4,13,true
21,4,13,4,false
21,13,4,4,false
21,4,4,13,true
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,3,15,3,false
21,15,3,3,false
21,3,3,15,true
21,3,15,3,false
21,15,3,3,false
21,3,3,15,true
21,3,15,3,false
21,15,3,3,false
21,3,3,15,true
21,3,15,3,false
21,15,3,3,false
21,3,3,15,true
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,false
21,3,17,1,false
21,17,1,3,false
21,1,3,17,false
21,3,17,1,false
21,17,1,3,false
21,1,3,17,false
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,true
21,3,17,1,false
21,17,1,3,false
21,1,3,17,false
21,3,17,1,false
21,17,1,3,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,5,8,8,false
21,8,8,5,false
21,8,5,8,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,2,2,17,false
21,2,17,2,false
21,17,2,2,false
21,2,2,17,true
21,2,17,2,false
21,17,2,2,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,3,9,9,false
21,9,9,3,false
21,9,3,9,false
21,6,9,6,false
21,9,6,6,false
21,6,6,9,false
21,6,9,6,false
21,9,6,6,false
21,6,6,9,false
21,6,9,6,false
21,9,6,6,false
21,6,6,9,false
21,6,9,6,false
21,9,6,6,false
21,6,6,9,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,7,7,7,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
21,10,10,1,false
21,10,1,10,false
21,1,10,10,false
