N,c1,c2,c3,liar_caught
18,5,5,8,true
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,2,4,12,true
18,4,12,2,true
18,12,2,4,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,1,5,12,true
18,5,12,1,true
18,12,1,5,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,false
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,4,7,7,true
18,7,7,4,true
18,7,4,7,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,2,8,8,true
18,8,8,2,true
18,8,2,8,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,5,8,5,true
18,8,5,5,true
18,5,5,8,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,4,10,4,true
18,10,4,4,true
18,4,4,10,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,3,3,12,true
18,3,12,3,true
18,12,3,3,false
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,6,6,6,true
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,false
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,true
18,13,2,3,false
18,2,3,13,true
18,3,13,2,false
